created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,tweet_url,location
Wed Dec 06 05:39:35 +0000 2023,1732273558796316821,Dukungan tulus dari mantan kades Cirebon untuk Prabowo-Gibran menyoroti pentingnya pemimpin yang berdedikasi dan tulus di panggung nasional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/koxRdJFk0z,0,0,0,0,https://twitter.com/adampaul143/status/1732273558796316821,purworejo
Wed Dec 06 12:03:57 +0000 2023,1732370287965208681,Para pemimpin sepakat  Prabowo-Gibran mampu menjaga keamanan dengan baik.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GTg3ZIJUAO,0,0,0,0,https://twitter.com/KistiMartin/status/1732370287965208681,malang
Wed Dec 06 05:45:36 +0000 2023,1732275073405661545,Deklarasi hebat dari mantan kepala desa: Prabowo-Gibran mendapat dukungan utama di Cirebon!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/MzvdSue5eb,0,0,0,0,https://twitter.com/nin155962068268/status/1732275073405661545,probolinggo
Wed Dec 06 11:43:21 +0000 2023,1732365105554440433,Keputusan mantan pemimpin desa: Prabowo-Gibran  solusi untuk masa depan yang lebih baik  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/lu38VuvMHv,0,0,0,0,https://twitter.com/andira_maiya/status/1732365105554440433,nganjuk
Wed Dec 06 11:35:59 +0000 2023,1732363250556375330,Tanpa basa-basi  Prabowo-Gibran akan membawa perubahan nyata untuk kesejahteraan rakyat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/TmRZkbdSmo,0,0,0,0,https://twitter.com/rizalriwanii/status/1732363250556375330,kota malang
Wed Dec 06 11:43:37 +0000 2023,1732365171035918657,Pemimpin lokal bersatu  Prabowo-Gibran: penjaga keamanan yang tangguh.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/qmn3oZ3Soi,0,0,0,0,https://twitter.com/windipatria/status/1732365171035918657,pasuruan
Wed Dec 06 05:54:43 +0000 2023,1732277368591732892,Pemimpin daerah setuju  Prabowo-Gibran: penjaga keamanan yang solid.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ApNYp4PFdm,0,0,0,0,https://twitter.com/jakadarwan3590/status/1732277368591732892,kediri
Wed Dec 06 05:41:08 +0000 2023,1732273950158426232,Ikatan yang kuat dibangun dengan dukungan mantan kades. Keberanian Prabowo-Gibran membawa harapan untuk perubahan positif yang besar!  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/mIl4j41Di1,0,0,0,0,https://twitter.com/ArdaliaFir42977/status/1732273950158426232,lumajang
Mon Dec 11 07:07:25 +0000 2023,1734107601682755969,Ganjar - Mahfud MD telah teruji dan terpercaya  tidak seperti Prabowo - Gibran yang terlibat dalam kampanye berbasis kebohongan @275Bima  https://t.co/3Mxtk79aBP,0,0,0,0,https://twitter.com/ningshtri/status/1734107601682755969,malang
Mon Dec 11 07:01:24 +0000 2023,1734106090416251327,Prabowo - Gibran terjebak dalam narasi yang penuh tipu daya  berbeda dengan Ganjar - Mahfud yang menunjukkan integritasnya @Gindha13Surya  https://t.co/jDopCAFJRH,0,0,0,0,https://twitter.com/KaiAdhitya/status/1734106090416251327,probolinggo
Wed Dec 06 05:40:10 +0000 2023,1732273706226061526,Prabowo-Gibran  dipercaya oleh ratusan mantan kades Cirebon sebagai pemimpin yang mampu meningkatkan daya saing Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ej3OHyV8ZP,0,0,0,0,https://twitter.com/citanicaha73175/status/1732273706226061526,malang
Wed Dec 06 11:41:22 +0000 2023,1732364605786333230,Keputusan mantan Kades untuk mendukung Prabowo-Gibran menciptakan k   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GMrlI5VoLt,0,0,0,0,https://twitter.com/assepsaepululoh/status/1732364605786333230,purworejo
Wed Dec 06 12:09:24 +0000 2023,1732371660131709435,Suara tanpa cela  mantan Kades Cirebon serukan dukungan untuk Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/399MQXdv5R,0,0,0,0,https://twitter.com/mlbbepicmoment/status/1732371660131709435,trenggalek
Wed Dec 06 11:51:33 +0000 2023,1732367169667949000,Para mantan kepala desa dan lurah Cirebon bersatu demi Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/aH9cqsnJoQ,0,0,0,0,https://twitter.com/TickaVaniaa/status/1732367169667949000,malang
Wed Dec 06 05:33:15 +0000 2023,1732271968010084414,Deklarasi yang meresapi semangat: Suara solid Ratusan Mantan Kades untuk mendukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ruK2pOd0U3,0,0,0,0,https://twitter.com/nin155962068268/status/1732271968010084414,probolinggo
Wed Dec 06 05:41:54 +0000 2023,1732274141339046022,Suara mantan kepala desa yang bersatu: Prabowo-Gibran mendapat dukungan luar biasa dari Cirebon!  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/dFkXxRtKBG,0,0,0,0,https://twitter.com/DeaFerlian51063/status/1732274141339046022,kota malang
Wed Dec 06 05:41:02 +0000 2023,1732273924677968214,Dukungan tanpa batas mantan kades adalah fondasi ikatan yang kuat. Pengalaman militer Prabowo-Gibran dianggap sebagai kekuatan untuk menjaga keamanan negara.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/rUpdeiKZfD,0,0,0,0,https://twitter.com/syabinanad68311/status/1732273924677968214,trenggalek
Sat Dec 09 15:01:44 +0000 2023,1733502195340091567,"Sebagaimana Gibran dihubungkan dengan kata karunia "" Prabowo dan Gibran diharapkan membawa berkah bagi masyarakat Jakarta. @osamu_66  https://t.co/ayabGjIq0R""",0,0,0,0,https://twitter.com/RanggaBimex/status/1733502195340091567,probolinggo
Wed Dec 06 05:43:09 +0000 2023,1732274459174944919,Deklarasi ini menunjukkan bahwa Prabowo-Gibran memiliki dukungan yang luas di tingkat lokal.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/tAp4bWC46p,0,0,0,0,https://twitter.com/haka80188/status/1732274459174944919,lawang
Mon Dec 11 07:06:01 +0000 2023,1734107253043875888,Pembohongan dalam politik hanya akan menghilangkan kepercayaan rakyat @daynesolllll  https://t.co/UpT0tLBSE2,0,0,0,0,https://twitter.com/alisazkiyaa/status/1734107253043875888,malang
Wed Dec 06 11:59:51 +0000 2023,1732369259379184070,Suara hati mantan Kades Cirebon untuk Prabowo-Gibran terdengar jelas!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/9BGm0uX47e,0,0,0,0,https://twitter.com/lllllalalalala_/status/1732369259379184070,tulungagung
Wed Dec 06 05:37:04 +0000 2023,1732272926907613522,Prabowo-Gibran  pemimpin berwibawa yang selalu terbuka untuk mengakomodasi aspirasi serta kebutuhan rakyat.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/meQiL1GLyM,0,0,0,0,https://twitter.com/rendymeiro13/status/1732272926907613522,ponorogo
Wed Dec 06 05:37:06 +0000 2023,1732272934918697313,Bukan hanya simbol pangkat: Prabowo-Gibran  memiliki kepedulian yang tulus terhadap kesejahteraan rakyat.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/y5o3sW7ROo,0,0,0,0,https://twitter.com/sridwita28/status/1732272934918697313,ponorogo
Mon Dec 11 07:04:21 +0000 2023,1734106830555713587,Kejujuran Ganjar - Mahfud MD membuatnya lebih layak menjadi pilihan utama rakyat Jawa Tengah @bukandeng  https://t.co/vZI3eLarOB,0,0,0,0,https://twitter.com/ekusniah1/status/1734106830555713587,madiun
Wed Dec 06 05:45:06 +0000 2023,1732274950583791754,Dukungan mantan kades Cirebon untuk Prabowo-Gibran mencerminkan kebutuhan akan pemimpin yang tulus dan berdedikasi di masa depan.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/o9CIEMSOeO,0,0,0,0,https://twitter.com/NingsihFita5/status/1732274950583791754,malang
Wed Dec 06 12:06:49 +0000 2023,1732371009855173027,Dari sudut pandang pemimpin lokal  Prabowo-Gibran: penjaga keamanan yang profesional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/xQ3D4lYz2T,0,0,0,0,https://twitter.com/tegarwijayyy/status/1732371009855173027,trenggalek
Wed Dec 06 05:42:02 +0000 2023,1732274177116406111,Dukungan penuh semangat dari ratusan mantan kades Cirebon untuk Prabowo-Gibran  mempercayai visi mereka untuk kemajuan Indonesia yang berdaya saing.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/Ky3NmQXnEO,0,0,0,0,https://twitter.com/CCempana6/status/1732274177116406111,malang
Wed Dec 06 05:42:54 +0000 2023,1732274396658794975,Kepemimpinan Prabowo-Gibran  berwibawa dan mendalam  selalu mengakomodasi aspirasi serta kebutuhan rakyat dengan cermat.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/M9pI2M2N1h,0,0,0,0,https://twitter.com/ayuwulandar63/status/1732274396658794975,magetan
Wed Dec 06 05:39:36 +0000 2023,1732273565020680644,Satu suara  ratusan mantan kades Cirebon bersatu untuk mendukung Prabowo-Gibran  percaya bahwa pemimpin berdaya saing dapat membawa Indonesia ke puncak prestasi.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/Ce0rft7o8w,0,0,0,0,https://twitter.com/BonitaB05/status/1732273565020680644,malang
Wed Dec 06 05:33:44 +0000 2023,1732272089175089294,Prabowo-Gibran  didukung oleh ratusan mantan kades Cirebon  membawa harapan baru untuk Indonesia yang lebih maju dan berdaya saing.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GNAySIcUjs,0,0,0,0,https://twitter.com/MotivateYo90806/status/1732272089175089294,legok
Wed Dec 06 05:40:49 +0000 2023,1732273870869303514,Keberpihakan dan kepedulian: Prabowo-Gibran  bukan hanya pemimpin berpangkat  tetapi juga memahami kebutuhan rakyat.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/O53tddOoSl,0,0,0,0,https://twitter.com/hariginan42/status/1732273870869303514,kota malang
Wed Dec 06 11:36:49 +0000 2023,1732363461173375404,Para pemimpin sepakat  Prabowo-Gibran adalah penjamin keamanan yang dapat diandalkan.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/cT8m6dQzds,0,0,0,0,https://twitter.com/amoera_put/status/1732363461173375404,tulungagung
Wed Dec 06 05:42:43 +0000 2023,1732274349070303458,Prabowo-Gibran  didukung oleh ratusan mantan kades Cirebon  adalah contoh nyata pemimpin yang berani dan tulus di Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/8PlPUVbdNe,0,0,0,0,https://twitter.com/EPisces75096/status/1732274349070303458,malang
Wed Dec 06 12:15:20 +0000 2023,1732373152729366771,Suara hati Mantan Kepala Desa: Prabowo-Gibran adalah jalan menuju kejayaan Cirebon Raya.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/rLyIU7pbRg,0,0,0,0,https://twitter.com/amandap6453398/status/1732373152729366771,jember
Wed Dec 06 05:40:57 +0000 2023,1732273904423678302,Dukungan mantan kepala desa dan lurah Cirebon untuk Prabowo-Gibran  memberikan gambaran tentang kepercayaan atas potensi kepemimpinan pasangan ini.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/j9tDZbm6SP,0,0,0,0,https://twitter.com/Dwikiriki/status/1732273904423678302,kota malang
Mon Dec 11 07:04:07 +0000 2023,1734106771630023017,Ganjar - Mahfud MD  bukan sekadar janji manis  tapi bukti nyata dalam membela rakyat dari segala ketidakadilan @cocoklogicheck  https://t.co/72EWJq8yg4,0,0,0,0,https://twitter.com/sheillaindaah/status/1734106771630023017,blitar
Wed Dec 06 12:09:29 +0000 2023,1732371681149399206,Dukungan solid pemimpin daerah  Prabowo-Gibran diakui sebagai penjaga keamanan terbaik.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/5acboqIiPA,0,0,0,0,https://twitter.com/liarosaliaros/status/1732371681149399206,nganjuk
Wed Dec 06 11:44:09 +0000 2023,1732365308281999519,Suara persetujuan dari pemimpin daerah: Prabowo-Gibran  penjamin keamanan terpercaya.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/12fdNR9Tz2,0,0,0,0,https://twitter.com/cindaitombeng/status/1732365308281999519,malang
Wed Dec 06 12:01:36 +0000 2023,1732369696949985559,Dari sudut hati  mantan Kades Cirebon suarakan dukungan untuk Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/yb4vecHJFH,0,0,0,0,https://twitter.com/ApriyaniEyin/status/1732369696949985559,kota probolinggo
Wed Dec 06 11:39:33 +0000 2023,1732364148795900236,Suara persetujuan dari pemimpin  Prabowo-Gibran diakui sebagai penjaga keamanan utama.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/xjpJGpUwXz,0,0,0,0,https://twitter.com/luludenada3/status/1732364148795900236,bondowoso
Mon Dec 11 07:01:26 +0000 2023,1734106098670686715,Ganjar - Mahfud memberikan alternatif yang lebih berintegritas dan tidak memanipulasi opini publik @gegerbeach  https://t.co/jbkxrCFfau,0,0,0,0,https://twitter.com/ghiffariakbarr/status/1734106098670686715,batu
Wed Dec 06 05:38:46 +0000 2023,1732273352608465147,Dukungan penuh mantan kades menjadi sinar harapan bagi masa depan. Prabowo-Gibran dianggap sebagai pemimpin untuk mencapai puncak kejayaan Indonesia.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/pmO49qGeHY,0,0,0,0,https://twitter.com/nabilaangg76441/status/1732273352608465147,bondowoso
Wed Dec 06 05:45:34 +0000 2023,1732275065285431428,Keputusan mantan Kades untuk mendukung Prabowo-Gibran menciptakan momentum positif dalam mencapai tujuan pembangunan di tingkat desa.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/2US5xRTeso,0,0,0,0,https://twitter.com/bintangafrzl1/status/1732275065285431428,trenggalek
Wed Dec 06 05:46:43 +0000 2023,1732275354361057645,Ratusan mantan kades dan lurah di Cirebon telah memberikan dukungan nyata untuk Prabowo-Gibran  mari kita bersatu mendukung mereka!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/vWi4HX5MIf,0,0,0,0,https://twitter.com/alparissuhardi/status/1732275354361057645,jember
Wed Dec 06 11:36:04 +0000 2023,1732363270814925243,Dukungan mantan kades dan lurah di Cirebon bikin Prabowo-Gibran semakin bersemangat! 🙌💥   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/JT4rT4nZ2E,0,0,0,0,https://twitter.com/MardianRaharja/status/1732363270814925243,jombang
Wed Dec 06 09:23:26 +0000 2023,1732329891876724825,Tanpa basa-basi  Prabowo-Gibran akan membawa perubahan nyata untuk kesejahteraan rakyat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/0C0lIYO3l9,0,0,0,0,https://twitter.com/AyuNiaAria967/status/1732329891876724825,purworejo
Mon Dec 11 07:13:04 +0000 2023,1734109024642330903,Rakyat Jawa Tengah lebih menghargai kejujuran dan integritas dalam pemimpin politik @deerskiesdanss  https://t.co/hDUjCefm0S,0,0,0,0,https://twitter.com/AntiSarimaa/status/1734109024642330903,batu
Mon Dec 11 07:16:33 +0000 2023,1734109900362625264,Prabowo - Gibran seharusnya mengambil kursus jujur  bukan kursus membohongi rakyat @A_A_Hah  https://t.co/UAAmQSQLyF,0,0,0,0,https://twitter.com/ekobudiiiii846/status/1734109900362625264,batu
Wed Dec 06 09:27:07 +0000 2023,1732330822169207157,Prabowo-Gibran  jagoan baru yang siap menghadirkan perubahan positif bagi Indonesia! ✨   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/IQexZIH25N,0,0,0,0,https://twitter.com/Hartono1st/status/1732330822169207157,lumajang
Wed Dec 06 11:25:33 +0000 2023,1732360625261777151,Teriakan Kesetiaan: Mantan Kades dan Lurah Cirebon Solid Dukung Prabowo-Gibran  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/r8P9IVbjdm,0,0,0,0,https://twitter.com/RoseeR19811/status/1732360625261777151,purworejo
Mon Dec 11 07:10:51 +0000 2023,1734108469194788913,Wadas menunjukkan bahwa masyarakat tidak akan mudah tertipu oleh trik politik yang diperagakan oleh Prabowo - Gibran @AnggaFitrian  https://t.co/MxoB2c0qKS,0,0,0,0,https://twitter.com/septian_desra/status/1734108469194788913,pasuruan
Mon Dec 11 07:06:26 +0000 2023,1734107355372249102,Narasi palsu mereka hanya menciptakan kekecewaan dan ketidakpercayaan @andreaszaerdna  https://t.co/8lOgVibd1o,0,0,0,0,https://twitter.com/hhusein_jamil/status/1734107355372249102,batu
Mon Dec 11 07:17:43 +0000 2023,1734110194484101232,Ganjar - Mahfud bukan hanya sekadar nama  mereka adalah representasi dari keadilan dan kesejahteraan @Chandkomara3  https://t.co/C1Kw5FjTO9,0,0,0,0,https://twitter.com/BimaEkspp/status/1734110194484101232,malang
Mon Dec 11 07:13:14 +0000 2023,1734109068258882003,Mengklaim dukungan palsu dari suatu daerah bukanlah cara yang jujur untuk memperoleh kepercayaan rakyat @Akbar_Abay55  https://t.co/iYRUtGfyBZ,0,0,0,0,https://twitter.com/juliansya114237/status/1734109068258882003,malang
Wed Dec 06 09:59:02 +0000 2023,1732338851551793338,Deklarasikan suaramu  mantan kades! Prabowo-Gibran membangun fondasi kuat untuk masa depan yang lebih cerah. https://t.co/KkE55Cbe9v,0,0,0,0,https://twitter.com/yogapratama3103/status/1732338851551793338,pasuruan
Wed Dec 06 09:33:19 +0000 2023,1732332381422723353,Bersatu dalam langkah  Prabowo-Gibran siap menghadapi tantangan besar demi kemajuan bangsa.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/4dbnPcoeoG,0,0,0,0,https://twitter.com/GCukinyem/status/1732332381422723353,tulungagung
Mon Dec 11 07:11:24 +0000 2023,1734108605824254297,Ganjar - Mahfud MD  pasangan yang tidak hanya berjanji  tapi juga berkomitmen untuk menghadirkan perubahan positif bagi rakyat Jawa Tengah @clariyourss  https://t.co/vGZD8Isnpc,0,0,0,0,https://twitter.com/gnwnalwi/status/1734108605824254297,batu
Mon Dec 11 07:18:23 +0000 2023,1734110364995141758,Ganjar - Mahfud adalah opsi yang lebih bertanggung jawab dan sesuai dengan kebutuhan masyarakat Jawa Tengah daripada Prabowo - Gibran yang terperangkap dalam pembohongan @Ads_4rt  https://t.co/DsujCE8RK1,0,0,0,0,https://twitter.com/LunarPhoen6486/status/1734110364995141758,blitar
Mon Dec 11 07:13:23 +0000 2023,1734109105806332079,Kesetiaan Ganjar - Mahfud terhadap kepentingan rakyat sudah teruji dan terbukti @aku_g_kaget_lae  https://t.co/RpwpM9STZE,0,0,0,0,https://twitter.com/aji_baskaraaa/status/1734109105806332079,malang
Sun Dec 10 14:16:34 +0000 2023,1733853216625103184,Masyarakat Jateng percaya bahwa Prabowo-Gibran akan membawa perubahan positif dalam penanganan pandemi. @matchaaawaa  https://t.co/y1gHgnDzGY,0,0,0,0,https://twitter.com/sawensunbono/status/1733853216625103184,pasuruan
Wed Dec 06 12:05:48 +0000 2023,1732370754103361684,Mantan pemimpin desa bersatu untuk Prabowo-Gibran: Perubahan positif dimulai dari kita semua  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/6buz5G1Zhy,0,0,0,0,https://twitter.com/sintianisa59/status/1732370754103361684,jombang
Wed Dec 06 09:27:19 +0000 2023,1732330872123298178,Prabowo-Gibran  memimpin dengan integritas dan dedikasi untuk Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/D1tbNXpz4T,0,0,0,0,https://twitter.com/tiffanybungaaa/status/1732330872123298178,kota pasuruan
Wed Dec 06 11:45:44 +0000 2023,1732365703909695583,Konsistensi dalam visi Prabowo-Gibran semakin terjaga dengan dukungan dari pemimpin lokal.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ggv0Syuz1n,0,0,0,0,https://twitter.com/indraindra_ik/status/1732365703909695583,batu
Wed Dec 06 11:41:12 +0000 2023,1732364561964261571,Dukungan mantan Kades di Cirebon untuk Prabowo-Gibran  melihat keberhasilan dan dedikasi dalam memimpin.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/YTwYaeynqG,0,0,0,0,https://twitter.com/AdibaMawar16/status/1732364561964261571,tanggul
Wed Dec 06 12:11:42 +0000 2023,1732372237620326452,Semangat tanpa kompromi dari mantan Kades dan Lurah Cirebon untuk Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/2UKTlgNhlF,0,0,0,0,https://twitter.com/farhanlest/status/1732372237620326452,malang
Thu Dec 14 05:34:39 +0000 2023,1735171420219724276,Kampanye hari ke 17 AMIN  Berikut program dari Paslon No 1 @aniesbaswedan &amp; @cakimiNOW untuk Atlet Nasional  ASN  Budayawan &amp; Pekerja Migran Indonesia  Negara berkewajiban untuk mensejahterakan progesi² spt diatas untuk kepentingan bersama  Pilih Paslon No 1 #AMIN https://t.co/U84TRbHaaC,1,1,40,71,https://twitter.com/naaooollll/status/1735171420219724276,kota malang
Thu Dec 14 09:27:45 +0000 2023,1735230084108386653,Paslon lain drama  Ganjar fokus ke solusi  itu baru pemimpin! @xxdill_  PakGanjar Pr3siden2024 https://t.co/ULMQiSGdkd,0,0,0,0,https://twitter.com/sujaiahmadd/status/1735230084108386653,batu
