,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,loc1,loc2,loc3
72,Mon Dec 11 07:10:36 +0000 2023,1734108402761293922,Prabowo - Gibran perlu menyadari bahwa kebohongan tidak akan membawa mereka jauh  terutama di mata rakyat Jawa Tengah yang cerdas @baddewa  https://t.co/PzMhNIJRnw,0,0,0,0,in,1689519345741991936,1734108402761293922,AgungDermaawan,https://twitter.com/AgungDermaawan/status/1734108402761293922,,kediri,kediri,,
73,Mon Dec 11 07:09:29 +0000 2023,1734108122896343473,Ganjar - Mahfud  bukan sekadar janji  tapi bukti nyata kepedulian pada rakyat Jawa Tengah @dumpiejenny  https://t.co/JgTLgJV7AD,0,0,0,0,in,1691009986028306432,1734108122896343473,CiitraaDestiani,https://twitter.com/CiitraaDestiani/status/1734108122896343473,,madiun,madiun,,
74,Wed Dec 06 05:37:54 +0000 2023,1732273137516183982,Cirebon solidaritas! Mantan kades dan lurah dukung Prabowo-Gibran tanpa ragu! 💪👥   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/wBPVuEOuzz,0,0,0,0,in,1667103983582998528,1732273137516183982,mimin198920,https://twitter.com/mimin198920/status/1732273137516183982,https://pbs.twimg.com/ext_tw_video_thumb/1732273030813069312/pu/img/RsP5TD4y3wLjJfH1.jpg,"magetan, indonesia",magetan,indonesia,
75,Wed Dec 06 05:37:00 +0000 2023,1732272909312487933,Pangkat dan kepedulian: Prabowo-Gibran  membawa dua elemen ini ke dalam kepemimpinan dengan keseimbangan yang sempurna.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/Rk6L3Srto2,0,0,0,0,in,1676437696431140867,1732272909312487933,septianripan67,https://twitter.com/septianripan67/status/1732272909312487933,https://pbs.twimg.com/ext_tw_video_thumb/1732272639086092288/pu/img/VzJLIemOnQibZPX5.jpg,"magetan, indonesia",magetan,indonesia,
76,Wed Dec 06 05:54:33 +0000 2023,1732277327017713774,Perubahan yang diharapkan oleh mantan kepala desa di Kota/Kabupaten Cirebon terletak pada kepemimpinan Prabowo-Gibran yang menjadi fokus utama. https://t.co/GVb1D0GHba,0,0,0,0,in,1715359925806018560,1732277327017713774,CintaHamka28333,https://twitter.com/CintaHamka28333/status/1732277327017713774,https://pbs.twimg.com/ext_tw_video_thumb/1732277252401078272/pu/img/41PDIPUyZmq2qYuM.jpg,jombang,jombang,,
77,Mon Dec 11 07:07:08 +0000 2023,1734107530715111752,Rakyat Jawa Tengah tidak terpesona oleh karismanya Prabowo - Gibran  mereka lebih mencari pemimpin dengan integritas seperti Ganjar - Mahfud @Ekotoni3  https://t.co/wFv5YXRr28,0,0,0,0,in,1684458423134584832,1734107530715111752,NArjuansya94,https://twitter.com/NArjuansya94/status/1734107530715111752,,malang,malang,,
78,Mon Dec 11 07:01:28 +0000 2023,1734106107084464535,Prabowo - Gibran  jangan menciptakan ilusi dukungan yang tidak ada  rakyat Jawa Tengah tidak mudah tertipu @bluephories  https://t.co/wDZ6doH53e,0,0,0,0,in,1689562532472881152,1734106107084464535,mirzarayyy,https://twitter.com/mirzarayyy/status/1734106107084464535,,madiun,madiun,,
79,Mon Dec 11 07:12:19 +0000 2023,1734108838465527997,Wadas menegaskan bahwa Prabowo - Gibran hanya memanfaatkan namanya  sementara hati rakyat Jawa Tengah telah bersatu untuk Ganjar - Mahfud @amorvfati  https://t.co/Yf3oIs9PdM,0,0,0,0,in,1683360344029417472,1734108838465527997,kikisatyaa,https://twitter.com/kikisatyaa/status/1734108838465527997,,madiun,madiun,,
80,Wed Dec 06 09:29:44 +0000 2023,1732331477805985997,Kedaulatan ekonomi sebagai landasan utama Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/egPVkVMAUQ,0,0,0,0,in,1668182769409884161,1732331477805985997,tiffanybungaaa,https://twitter.com/tiffanybungaaa/status/1732331477805985997,https://pbs.twimg.com/ext_tw_video_thumb/1732331446566891520/pu/img/mRLGpHTgh1Z8r8QQ.jpg,"kota pasuruan, jawa timur",kota pasuruan,jawa timur,
81,Mon Dec 11 07:11:58 +0000 2023,1734108750305440239,Prabowo - Gibran seharusnya belajar dari Ganjar - Mahfud tentang bagaimana memenangkan hati rakyat dengan kejujuran @buahbuku  https://t.co/0moIVt9S9Q,0,0,0,0,in,1695804446440345600,1734108750305440239,wnddsukmaa,https://twitter.com/wnddsukmaa/status/1734108750305440239,,madiun,madiun,,
82,Mon Dec 11 07:10:56 +0000 2023,1734108486441808187,Prabowo - Gibran tampak lupa bahwa rakyat Jawa Tengah tidak mudah terkecoh oleh rekayasa politik yang berbau rekayasa @A73221Aji  https://t.co/U7A5Lwik4w,0,0,0,0,in,1681926144193597440,1734108486441808187,AmiyatiLinda,https://twitter.com/AmiyatiLinda/status/1734108486441808187,,blitar,blitar,,
83,Wed Dec 06 11:46:30 +0000 2023,1732365896658960472,Dukungan yang luar biasa dari mantan kades dan lurah di Cirebon untuk Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/MtH3Rzroes,0,0,0,0,in,1651854786617315333,1732365896658960472,Kodirarok,https://twitter.com/Kodirarok/status/1732365896658960472,https://pbs.twimg.com/ext_tw_video_thumb/1732365792237539328/pu/img/epg3EPQnMGogfFXz.jpg,"batu, indonesia",batu,indonesia,
84,Wed Nov 15 05:53:11 +0000 2023,1724666837500375404,Resmi Ditetapkan KPU Dengan Nomor Urut 2  Partai Demokrat Jember Siap All Out Menangkan Pasangan Prabowo - Gibran Pada Pilpres 2024.   #DemokratS14P  #mudaadalahkekuatan https://t.co/VeStZjfrBq,0,0,0,0,in,1557599980826742784,1724666837500375404,DemokratJbr,https://twitter.com/DemokratJbr/status/1724666837500375404,https://pbs.twimg.com/media/F-8_WVSaUAAa0mt.jpg,"jember, jawa timur",jember,jawa timur,
86,Wed Dec 06 05:38:27 +0000 2023,1732273276909666392,Suara rakyat terdengar di Cirebon! Mantan kades dan lurah memberikan dukungan penuh untuk Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/XQin4LgCID,0,0,0,0,in,1669898687257120772,1732273276909666392,MuharamRag14730,https://twitter.com/MuharamRag14730/status/1732273276909666392,https://pbs.twimg.com/ext_tw_video_thumb/1732273179702530048/pu/img/nihqM5jGGhlmrkUR.jpg,"kota probolinggo, jawa timur",kota probolinggo,jawa timur,
87,Mon Dec 11 07:01:56 +0000 2023,1734106222813712599,Ganjar - Mahfud telah membuktikan keberpihakannya pada rakyat Jawa Tengah  sementara Prabowo - Gibran hanya menawarkan sandiwara politik @elveselie_  https://t.co/7wtXjSpmtH,0,0,0,0,in,1684084655488929792,1734106222813712599,adityarivaldooo,https://twitter.com/adityarivaldooo/status/1734106222813712599,,batu,batu,,
88,Wed Dec 06 11:32:53 +0000 2023,1732362472366174243,Suara Terwujud: Ratusan Mantan Kades dan Lurah Cirebon Bangun Dukungan untuk Prabowo-Gibran  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GVpmfRJRf1,0,0,0,0,in,1717451681406038016,1732362472366174243,mutiaclara33766,https://twitter.com/mutiaclara33766/status/1732362472366174243,https://pbs.twimg.com/ext_tw_video_thumb/1732362444058898432/pu/img/jdO6PMX7OLgM1-rZ.jpg,"jember, jawa timur",jember,jawa timur,
89,Wed Dec 06 11:54:54 +0000 2023,1732368012504924459,Pemimpin lokal yakin  Prabowo-Gibran memiliki strategi hebat untuk menjaga keamanan.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/hciP2u9wrm,0,0,0,0,in,1706604440550359040,1732368012504924459,BintariRegi,https://twitter.com/BintariRegi/status/1732368012504924459,https://pbs.twimg.com/ext_tw_video_thumb/1732367979709607936/pu/img/_T6bxqybicZf_pA1.jpg,"kediri, jawa timur",kediri,jawa timur,
90,Mon Dec 11 07:06:31 +0000 2023,1734107379074236506,Suara hati rakyat Jawa Tengah tak bisa ditipu oleh akting politik Prabowo - Gibran  mereka tahu siapa yang pantas memimpin  yaitu Ganjar - Mahfud @Ankhagg1  https://t.co/N4SRtWnA5Q,0,0,0,0,in,1683783609902329857,1734107379074236506,ErlanaJulianti,https://twitter.com/ErlanaJulianti/status/1734107379074236506,,malang,malang,,
91,Wed Dec 06 09:58:50 +0000 2023,1732338800846942515,Suara tegas para pemimpin  Prabowo-Gibran adalah penjamin keamanan yang unggul. https://t.co/OBMBztI2pg,0,0,0,0,in,1689469997457014784,1732338800846942515,andara71194,https://twitter.com/andara71194/status/1732338800846942515,https://pbs.twimg.com/ext_tw_video_thumb/1732338776851243008/pu/img/KRricIUGdhqZwu7u.jpg,"lumajang, indonesia",lumajang,indonesia,
92,Wed Dec 06 05:34:11 +0000 2023,1732272203084042458,Prabowo-Gibran  pemimpin berwibawa yang selalu mencari cara untuk mencapai peningkatan kualitas hidup rakyat.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/zKYby9xRG6,0,0,0,0,in,1676085931798052864,1732272203084042458,nisasekar167,https://twitter.com/nisasekar167/status/1732272203084042458,https://pbs.twimg.com/ext_tw_video_thumb/1732271952386211840/pu/img/gQtwpTdcvsNIxfhf.jpg,"kota probolinggo, jawa timur",kota probolinggo,jawa timur,
93,Mon Dec 11 07:02:03 +0000 2023,1734106251049746942,Ganjar - Mahfud  pasangan yang menunjukkan bahwa kejujuran lebih berharga daripada cerita karangan Prabowo - Gibran @Alexan9976  https://t.co/xh8knCB1DA,0,0,0,0,in,1684642588643713025,1734106251049746942,dndamelia95_,https://twitter.com/dndamelia95_/status/1734106251049746942,,blitar,blitar,,
94,Mon Dec 11 06:56:49 +0000 2023,1734104936676540842,Prabowo - Gibran perlu belajar bahwa memenangkan hati rakyat tidak bisa dilakukan dengan cara memutarbalikkan fakta @faisaldrty  https://t.co/u2nIr1OX1m,0,0,0,0,in,1686573896034873344,1734104936676540842,KiraniAria54059,https://twitter.com/KiraniAria54059/status/1734104936676540842,,malang,malang,,
95,Wed Dec 06 11:41:19 +0000 2023,1732364591664189791,Suara hati ratusan mantan kades: Prabowo-Gibran  pemimpin yang membawa perubahan positif  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GcP7hdqIQt,0,0,0,0,in,1714836863046094848,1732364591664189791,KeziaMisara,https://twitter.com/KeziaMisara/status/1732364591664189791,https://pbs.twimg.com/ext_tw_video_thumb/1732364559191814144/pu/img/2pu6pEC67ZV9wGnF.jpg,"legok, indonesia",legok,indonesia,
96,Wed Dec 06 05:32:49 +0000 2023,1732271858563838457,Ratusan mantan kades dan lurah di Cirebon memberikan dukungan penuh untuk Prabowo-Gibran  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/x1B0Z21kCu,0,0,0,0,in,1667024391497211907,1732271858563838457,nengsuryan95934,https://twitter.com/nengsuryan95934/status/1732271858563838457,https://pbs.twimg.com/ext_tw_video_thumb/1732271753450459136/pu/img/SftRp_QS7eJFXRrt.jpg,"kota malang, jawa timur",kota malang,jawa timur,
97,Wed Dec 06 05:43:32 +0000 2023,1732274553643270618,Dukungan penuh mantan kades untuk Prabowo-Gibran  bersama-sama kita bangun Indonesia yang lebih kuat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/e6a0k7nlsP,0,0,0,0,in,1655501239847882753,1732274553643270618,LaylaSalsa83756,https://twitter.com/LaylaSalsa83756/status/1732274553643270618,https://pbs.twimg.com/ext_tw_video_thumb/1732274431681257472/pu/img/6ou1RB_u83wwmTaY.jpg,"kota pasuruan, jawa timur",kota pasuruan,jawa timur,
98,Mon Dec 11 07:14:43 +0000 2023,1734109439001813121,Klaim dukungan palsu Prabowo - Gibran hanya menciptakan citra negatif  sementara Ganjar - Mahfud tetap teguh sebagai pilihan yang terpercaya @Axenions_  https://t.co/ciZ8yLppT5,0,0,0,0,in,1688469962065850368,1734109439001813121,alanalfard,https://twitter.com/alanalfard/status/1734109439001813121,,malang,malang,,
100,Wed Dec 06 11:36:17 +0000 2023,1732363326016143535,Prabowo-Gibran semakin di atas angin dengan dukungan mantan kades dan lurah di Cirebon! 💪🔥   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/C8ydi5QGMQ,0,0,0,0,in,1671695253345288192,1732363326016143535,nurlaeli_aiman,https://twitter.com/nurlaeli_aiman/status/1732363326016143535,https://pbs.twimg.com/ext_tw_video_thumb/1732363303991816192/pu/img/2RpwVyFN6BaH-gVe.jpg,"lumajang, indonesia",lumajang,indonesia,
101,Wed Dec 06 09:54:16 +0000 2023,1732337651800482269,Para pemimpin daerah mendukung  Prabowo-Gibran sebagai penjaga keamanan terdepan. https://t.co/SKQhmPmAmA,0,0,0,0,in,1698546000888250368,1732337651800482269,AlamsyahNyoto,https://twitter.com/AlamsyahNyoto/status/1732337651800482269,https://pbs.twimg.com/ext_tw_video_thumb/1732337628513734656/pu/img/DX0tsYNI8c9tHvry.jpg,sidomulyo,sidomulyo,,
102,Sun Dec 10 14:18:53 +0000 2023,1733853799331369405,Program unggulan Prabowo-Gibran yang fokus pada peningkatan kesejahteraan masyarakat mendapatkan dukungan penuh dari Jateng. @Mhmdfdn  https://t.co/BqAfIp1WDd,0,0,0,0,in,1676485036818968576,1733853799331369405,yadiwulantoro,https://twitter.com/yadiwulantoro/status/1733853799331369405,,malang,malang,,
103,Wed Dec 06 05:39:35 +0000 2023,1732273558796316821,Dukungan tulus dari mantan kades Cirebon untuk Prabowo-Gibran menyoroti pentingnya pemimpin yang berdedikasi dan tulus di panggung nasional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/koxRdJFk0z,0,0,0,0,in,1705066363893747712,1732273558796316821,adampaul143,https://twitter.com/adampaul143/status/1732273558796316821,https://pbs.twimg.com/ext_tw_video_thumb/1732273501791539200/pu/img/eGiKM2cUSFgo5SSm.jpg,"purworejo, indonesia",purworejo,indonesia,
104,Wed Dec 06 12:03:57 +0000 2023,1732370287965208681,Para pemimpin sepakat  Prabowo-Gibran mampu menjaga keamanan dengan baik.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GTg3ZIJUAO,0,0,0,0,in,1704692364286345216,1732370287965208681,KistiMartin,https://twitter.com/KistiMartin/status/1732370287965208681,https://pbs.twimg.com/ext_tw_video_thumb/1732370253496406016/pu/img/e5ZradHrsXTY-Ccz.jpg,"malang, jawa timur",malang,jawa timur,
105,Wed Dec 06 05:45:36 +0000 2023,1732275073405661545,Deklarasi hebat dari mantan kepala desa: Prabowo-Gibran mendapat dukungan utama di Cirebon!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/MzvdSue5eb,0,0,0,0,in,1701061772717985792,1732275073405661545,nin155962068268,https://twitter.com/nin155962068268/status/1732275073405661545,https://pbs.twimg.com/ext_tw_video_thumb/1732274971240697856/pu/img/IlwIHwMW7A9VkX3p.jpg,"probolinggo, jawa timur",probolinggo,jawa timur,
106,Wed Dec 06 11:43:21 +0000 2023,1732365105554440433,Keputusan mantan pemimpin desa: Prabowo-Gibran  solusi untuk masa depan yang lebih baik  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/lu38VuvMHv,0,0,0,0,in,1714922319435780097,1732365105554440433,andira_maiya,https://twitter.com/andira_maiya/status/1732365105554440433,https://pbs.twimg.com/ext_tw_video_thumb/1732365071861628928/pu/img/RCoz_fdoQFxwi2zs.jpg,"nganjuk, indonesia",nganjuk,indonesia,
107,Wed Dec 06 11:35:59 +0000 2023,1732363250556375330,Tanpa basa-basi  Prabowo-Gibran akan membawa perubahan nyata untuk kesejahteraan rakyat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/TmRZkbdSmo,0,0,0,0,in,1669953670598000640,1732363250556375330,rizalriwanii,https://twitter.com/rizalriwanii/status/1732363250556375330,https://pbs.twimg.com/ext_tw_video_thumb/1732363220093153280/pu/img/eaV638doH6FkXqFR.jpg,"kota malang, jawa timur",kota malang,jawa timur,
108,Wed Dec 06 11:43:37 +0000 2023,1732365171035918657,Pemimpin lokal bersatu  Prabowo-Gibran: penjaga keamanan yang tangguh.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/qmn3oZ3Soi,0,0,0,0,in,1705414432531353600,1732365171035918657,windipatria,https://twitter.com/windipatria/status/1732365171035918657,https://pbs.twimg.com/ext_tw_video_thumb/1732365118678441984/pu/img/xBF39rSSV7fecrhZ.jpg,"pasuruan, jawa timur",pasuruan,jawa timur,
109,Wed Dec 06 05:54:43 +0000 2023,1732277368591732892,Pemimpin daerah setuju  Prabowo-Gibran: penjaga keamanan yang solid.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ApNYp4PFdm,0,0,0,0,in,1706873857070833664,1732277368591732892,jakadarwan3590,https://twitter.com/jakadarwan3590/status/1732277368591732892,https://pbs.twimg.com/ext_tw_video_thumb/1732277349834711040/pu/img/hHmwHj1wNeKvwqza.jpg,"kediri, jawa timur",kediri,jawa timur,
110,Wed Dec 06 05:41:08 +0000 2023,1732273950158426232,Ikatan yang kuat dibangun dengan dukungan mantan kades. Keberanian Prabowo-Gibran membawa harapan untuk perubahan positif yang besar!  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/mIl4j41Di1,0,0,0,0,in,1637704088359149571,1732273950158426232,ArdaliaFir42977,https://twitter.com/ArdaliaFir42977/status/1732273950158426232,https://pbs.twimg.com/ext_tw_video_thumb/1732273822479613952/pu/img/i1zSaypefojJmX0A.jpg,"lumajang, indonesia",lumajang,indonesia,
111,Mon Dec 11 07:07:25 +0000 2023,1734107601682755969,Ganjar - Mahfud MD telah teruji dan terpercaya  tidak seperti Prabowo - Gibran yang terlibat dalam kampanye berbasis kebohongan @275Bima  https://t.co/3Mxtk79aBP,0,0,0,0,in,1683382153508433920,1734107601682755969,ningshtri,https://twitter.com/ningshtri/status/1734107601682755969,,malang,malang,,
112,Mon Dec 11 07:01:24 +0000 2023,1734106090416251327,Prabowo - Gibran terjebak dalam narasi yang penuh tipu daya  berbeda dengan Ganjar - Mahfud yang menunjukkan integritasnya @Gindha13Surya  https://t.co/jDopCAFJRH,0,0,0,0,in,1689891004361621504,1734106090416251327,KaiAdhitya,https://twitter.com/KaiAdhitya/status/1734106090416251327,,probolinggo,probolinggo,,
113,Wed Dec 06 05:40:10 +0000 2023,1732273706226061526,Prabowo-Gibran  dipercaya oleh ratusan mantan kades Cirebon sebagai pemimpin yang mampu meningkatkan daya saing Indonesia.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ej3OHyV8ZP,0,0,0,0,in,1706875102057627648,1732273706226061526,citanicaha73175,https://twitter.com/citanicaha73175/status/1732273706226061526,https://pbs.twimg.com/ext_tw_video_thumb/1732273647476498432/pu/img/BGoUbbh1KNeOBw36.jpg,"malang, jawa timur",malang,jawa timur,
114,Wed Dec 06 11:41:22 +0000 2023,1732364605786333230,Keputusan mantan Kades untuk mendukung Prabowo-Gibran menciptakan k   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/GMrlI5VoLt,0,0,0,0,in,1671731859766771716,1732364605786333230,assepsaepululoh,https://twitter.com/assepsaepululoh/status/1732364605786333230,https://pbs.twimg.com/ext_tw_video_thumb/1732364560592728065/pu/img/oMqZlu53R-Tn1kuR.jpg,"purworejo, indonesia",purworejo,indonesia,
115,Wed Dec 06 12:09:24 +0000 2023,1732371660131709435,Suara tanpa cela  mantan Kades Cirebon serukan dukungan untuk Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/399MQXdv5R,0,0,0,0,in,1686222562727276544,1732371660131709435,mlbbepicmoment,https://twitter.com/mlbbepicmoment/status/1732371660131709435,https://pbs.twimg.com/ext_tw_video_thumb/1732371631924973568/pu/img/yHzWviWw7RUHzx9s.jpg,"trenggalek, indonesia",trenggalek,indonesia,
116,Wed Dec 06 11:51:33 +0000 2023,1732367169667949000,Para mantan kepala desa dan lurah Cirebon bersatu demi Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/aH9cqsnJoQ,0,0,0,0,in,1717144005706977280,1732367169667949000,TickaVaniaa,https://twitter.com/TickaVaniaa/status/1732367169667949000,https://pbs.twimg.com/ext_tw_video_thumb/1732367147287080960/pu/img/c-w1YatQhRHH_hlQ.jpg,"malang, jawa timur",malang,jawa timur,
117,Wed Dec 06 05:33:15 +0000 2023,1732271968010084414,Deklarasi yang meresapi semangat: Suara solid Ratusan Mantan Kades untuk mendukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/ruK2pOd0U3,0,0,0,0,in,1701061772717985792,1732271968010084414,nin155962068268,https://twitter.com/nin155962068268/status/1732271968010084414,https://pbs.twimg.com/ext_tw_video_thumb/1732271863198617600/pu/img/AfFEYLaWlHbSo5jH.jpg,"probolinggo, jawa timur",probolinggo,jawa timur,
118,Wed Dec 06 05:41:54 +0000 2023,1732274141339046022,Suara mantan kepala desa yang bersatu: Prabowo-Gibran mendapat dukungan luar biasa dari Cirebon!  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/dFkXxRtKBG,0,0,0,0,in,1676440959771623424,1732274141339046022,DeaFerlian51063,https://twitter.com/DeaFerlian51063/status/1732274141339046022,https://pbs.twimg.com/ext_tw_video_thumb/1732274031892762624/pu/img/T-G6PGtey5mBppNZ.jpg,"kota malang, jawa timur",kota malang,jawa timur,
119,Wed Dec 06 05:41:02 +0000 2023,1732273924677968214,Dukungan tanpa batas mantan kades adalah fondasi ikatan yang kuat. Pengalaman militer Prabowo-Gibran dianggap sebagai kekuatan untuk menjaga keamanan negara.  #Parlemen404 PurnaKuwu DukungPragibs https://t.co/rUpdeiKZfD,0,0,0,0,in,1637709062598184965,1732273924677968214,syabinanad68311,https://twitter.com/syabinanad68311/status/1732273924677968214,https://pbs.twimg.com/ext_tw_video_thumb/1732273723137572864/pu/img/xFnwL0cssFItI0EU.jpg,"trenggalek, indonesia",trenggalek,indonesia,
